String Index	Text
AlkorIntroGossip1	61\nDamn it, I wish you people would just \nleave me alone! I...\n \nOh, you're new here, aren't you?\n \nI am Alkor, the Alchemist. I dabble in \npotions and salves, and I can sell you \nsome if you really need them.\n \nBut don't make a habit of coming here. I \ndon't like to be disturbed while I'm \nstudying!\n
AlkorIntroNecGossip1	48\nDamn it, I wish you people would just \nleave me alone! I...\n \nOh, you're a Necromancer, aren't you? \nI've heard that your kind use powerful \npotions and such to wake the dead and \ncontrol spirits. I'd love to discuss what \ncomponents you use some time.\n \nI am Alkor, the Alchemist. I dabble in \npotions and salves, myself, and I can \nsell you some if you really need them.\n \n...Feel free to drop by anytime.\n
AlkorGossip1	55\nEven I can tell that the evil in the jungle \nis growing. I hope you survive out \nthere, my pasty friend. I'd still like to \ndiscuss what components are best \nused in necromantic potions.\n
AlkorGossip2	151\nCare to take a gander at my Grimoire?\n
AlkorGossip3	90\nI've never claimed that you'd live forever \nafter trying one of my potions! Merely \nthat you might look as though you had.\n
AlkorGossip4	105\nI keep a library of tomes - heretical, \nexegetical, hermeneutical and \npharmaceutical.\n
AlkorGossip5	50\nThere was a very fat man here recently \nasking after the Golden Bird of Ku \nY'Leh. Have you heard of it? He kept \nmuttering about ashes. I would imagine \none Golden Bird's ash-hole to be about \nthe same as another, wouldn't you?\n
AlkorGossip6	150\nI hope you don't object to my badgering \nthe witless.\n
AlkorGossip7	115\nYou came here with Meshif? That old \n'tour-guide to the stupid'!\n \nI'm surprised you made it here in one \npiece.\n
AlkorGossip8	98\nOh, Asheara's a good customer. She \nbuys a potion of manliness from me \nevery week.\n
AlkorGossip9	82\nHratli's only good for making his silly \nmagic weapons. It's not like he's got \nthe stones to actually go out and use \nthem on anything.\n
AlkorGossip10	88\nOh, Ormus has been talking in riddles \nfor years. I think he does it to cover up \nthe fact that he's got nothing \nintelligent to say.\n
AlkorGossip11	52\nYes, Natalya is a cute girl. However, I \nthink she could use a special potion.\n \nLet me see here, 'Radiant Beauty'... No. \n'Ray of Sunshine'... No, that's not it.\n \nAh, here it is: 'Relax Frosty Bitch'. This \nshould help her out.\n
OrmusIntroGossip1	38\nYou now speak to Ormus.\n \nHe was once a great mage, but now \nlives like a rat in a sinking vessel. You \nhave questions for Ormus and doubt in \nyourself. Ormus sees a strange \ndichotomy in you... as he does in all \nwould-be heroes.\n \nSpeak to him and he may grant you \nwisdom in turn. Or turn from him and \nseek wisdom in thyself.\n
OrmusIntroPalGossip1	37\nYou now speak to Ormus, good Paladin.\n \nHe was once a great mage, but now \nlives like a rat in a sinking vessel. You \nhave questions for Ormus and doubt in \nyourself. Ormus sees a strange \ndichotomy in you... as he does in all \nwould-be heroes.\n \nSpeak to him and he may grant you \nwisdom in turn. Or turn from him and \nseek wisdom in thyself.\n
OrmusGossip1	68\nThe Church which you serve is \ncorrupted by evil. Yet the holy \ndisciplines it taught you may yet save \nus all.\n \nThis is a strange time for heroes, \nOrmus thinks.\n
OrmusGossip2	65\nYour salvation can only be reached \nthrough Hatred. A strange fate, but a \ntrue one.\n
OrmusGossip3	52\nHow does one destroy Destruction? How \ndoes one force Terror to flee in fear? \nYou have great tasks ahead of you, \nOrmus thinks.\n
OrmusGossip4	72\nThe Church of Light harbors the darkest \nshadow of all. Tread lightly.\n
OrmusGossip5	89\nWhen speaking of the dead, it is best to \nremain cryptic.\n
OrmusGossip6	84\nThe Travincal can be breached by the \nloss of one's wits, not by the use of \nthem.\n
OrmusGossip7	95\nAlkor is able to explain things much \nmore clearly than Ormus.\n
OrmusGossip8	58\nFor one who spends so much time away \nfrom home, Meshif has taken Kurast's \ncorruption the hardest.\n
OrmusGossip9	91\nAsheara is both proud and \nself-conscious of her womanhood.\n
OrmusGossip10	65\nDeckard Cain... Ormus has no time for \nthe last son of the Horadrim. Pride led \nthat holy Order to failure.\n
OrmusGossip11	63\nHratli suspects that Ormus is a mage. \nHe can suspect whatever he wants, \nOrmus will not show him the true \nmagic.\n
A3Q4Init1CainAct3	53\nBack in Lut Gholein Meshif told me he \nhad a fondness for jade figurines. On \nhis trading voyages he collected an odd \nassortment of such small statues.\n \nI would show him your figurine. \n
A3Q4Init1Asheara	160\nOnly Deckard Cain can make sense of \nthis.\n
A3Q4Init2MeshifAct3	73\nPraise you! That jade figurine will \ncomplete the set I was collecting.\n \nHere! I've had this statuette of a golden \nbird for years, but I consider it a fair \nexchange.\n
A3Q4Init2Natalya	89\nI'm having fun just watching you run \nfrom place to place searching for a \nGolden Bird. Some hero you are.\n
A3Q4Init3CainAct3	47\nI've read legends about a sage named \nKu Y'leh, who studied the mysteries of \nlife beyond death.\n \nIf I remember correctly, his ashes were \nensconced within a golden statuette. It \nwas a very strange tale.\n
A3Q4Init3Hratli	134\nYou will have to take Ku Y'leh's ashes to \nAlkor.\n
A3Q4Init3Asheara	96\nSuch a beautiful statuette... But, you'd \nthink it would've been better cared for. \nThere's a compartment here that's full \no' dust.\n
A3Q4AfterInitAlkor	73\nAh, the Golden Bird of Ku Y'leh.  Thank \nyou, my friend. \n \nBusy yourself while I experiment with \nthe ashes within it. Then, return and \nsee what I have made for you.\n
A3Q4AfterInitOrmus	51\nKu Y'leh, in searching for immortal \nyouth, found only an early death. His \napprentices, seeking to live forever, \nburned his body in order to derive \nbenefit from his ashes.\n
A3Q4AfterInitHratli	50\nKu Y'leh was a powerful sage who was \nrumored to have brewed a potion of \nimmortality. In an ironic twist of fate, \nhe was murdered before his potent \nelixir could take effect.\n
A3Q4AfterInitNatalya	78\nDon't tell me you believe in all of that \n'life after death' nonsense. You should \nbe more concerned with avoiding death \nthan making plans for after it finds \nyou.\n
A3Q4SuccessfulAlkor	120\nFrom the ashes of Ku Y'leh I have mixed \nfor you a potion.\n
A3Q4SuccessfulMeshifAct3	94\nImmortality is definitely not for me.\n \nCan you imagine having to wake up \nevery night just to piss for the next \nthousand years?\n
A3Q4SuccessfulCainAct3	63\nSo, Meshif had the Golden Bird all \nalong. I wonder if he knows what he \ngave up for that jade figurine.\n
A3Q4SuccessfulOrmus	54\nOrmus remembers the tale of Ku Y'leh. \nThat venerable sage forgot that there \nis no life beyond death. There is only \nlife.\n \nOnce prolonged unnaturally, it can \nbecome a living hell.\n
A3Q4SuccessfulNatalya	67\nI must admit, your foolish quest made \nlittle sense to me. But now I see the \nvalue of your actions. I believe you do \npossess great wisdom.\n
A3Q2InitCain	33\nNever forget that your ultimate purpose \nhere in Kurast is to destroy Mephisto. \nThe ancient Horadrim imprisoned the \nLord of Hatred inside the Guardian \nTower that is located within the Temple \nCity of Travincal.\n \nKnow this, friend. The only way to gain \nentry to Mephisto's prison is to destroy \nthe artifact known as the Compelling \nOrb.\n \nMephisto used this device to control the \nZakarum Priests and their followers. \nThe Orb can only be destroyed with an \nancient flail imbued with the spirit of \nthe one incorruptible priest.\n \nSoon after his imprisonment, Mephisto \nworked his evil corruption on the \nZakarum priesthood. All were turned to \nhis dark ways, save one - Khalim, the \nQue-Hegan of the High Council.\n \nMephisto directed the other Council \npriests to slay and dismember Khalim \nand then scatter his remains across \nthe Kingdom. The Priest Sankekur \nsucceeded Khalim as Que-Hegan, \neventually becoming the embodiment of \nMephisto here on the mortal plane.\n \nThe corrupted High Council fashioned \nan Orb to control the rest of the \nZakarum faithful and used their powers \nto hide the lair of their master from \nmortals.\n \nYour task is to collect the scattered \nrelics of Khalim - his Heart, his Brain, \nand his Eye. Then, using the Horadric \nCube, transmute Khalim's Flail with his \nrelics.\n \nOnce this is accomplished, you must \ndestroy the Compelling Orb with \nKhalim's Will to open the way into the \ncorrupt sanctum of Mephisto.\n
A3Q2EarlyReturnHeartCain	61\nYou have found Khalim's Heart, and it \nstill bears the courage to face \nMephisto!\n \nPlace it in the Horadric Cube along with \nKhalim's other relics - the Eye, the \nBrain, and the Flail.\n
A3Q2EarlyReturnEyeCain	52\nAhh... Khalim's Eye! Only it can reveal \nthe true path to Mephisto.\n \nPlace the Eye in the Horadric Cube \nalong with Khalim's other relics - the \nHeart, the Brain, and the Flail.\n
A3Q2EarlyReturnBrainCain	58\nThis is most fortunate! Khalim's Brain \nknows Mephisto's weakness.\n \nPlace it in the Horadric Cube along with \nKhalim's other relics - the Eye, the \nHeart, and the Flail.\n
A3Q2EarlyReturnFlailCain	46\nOnce properly imbued, Khalim's Flail can \ndestroy the Compelling Orb and reveal \nthe way to Mephisto.\n \nPlace it into the Horadric Cube along \nwith Khalim's relics - his Heart, his \nBrain, and his Eye. Then, transmute \nthem to carry out Khalim's Will.\n
A3Q2SuccessfulCain	54\nMasterfully done, hero! You have \ncrafted Khalim's Will. Employ it to \ndestroy the Compelling Orb and open \nthe way to Mephisto. \n \nMay the true Light guide your way.\n
A3Q1InitAlkor	56\nIt pains me to waste time with you, so \nI'll get right to the point.\n \nThere is a very special book which you \nmust find for me. It was written long \nago by a sage known as Lam Esen, who \nstudied Skatsimi magic and the effects \nof the Prime Evils on the mortal world. \nThe Black Book was lost when the \nChildren of Zakarum took over this \nland.\n \nNow, you must reclaim it without delay! \nIts knowledge may aid us in this dark \ntime ahead.\n
A3Q1AfterInitAlkor	73\nThe Black Book contains powerful \nsecrets of Skatsim, the Old Religion, \nlong eclipsed by Zakarum.\n \nI should warn you. The Black Book is \nmuch sought after by both good and \nevil. Be wary.\n
A3Q1AfterInitOrmus	62\nThe Children of Zakarum believe that \nthe Black Book is filled with \nblasphemous heresy. In truth, the book \nmay contain the secrets to our ultimate \nredemption.\n
A3Q1AfterInitMeshifAct3	73\nOh. No one really believes that the Black \nBook exists. It's just a symbol of \nZakarum's anti-Skatsim propaganda.\n
A3Q1AfterInitAsheara	102\nMany things can be found in the city of \nKurast. The book may be there.\n
A3Q1AfterInitHratli	54\nWe have long sought the Black Book of \nLam Esen. Rumors of its whereabouts \nspread as fast as jungle plagues. If you \nfind it, take it to Alkor.\n
A3Q1AfterInitCainAct3	72\nThe Black Book is a powerful source of \ninformation. The Zakarum will do \neverything in their power to stop you \nfrom obtaining it.\n
A3Q1AfterInitNatalya	81\nI've heard of the Black Book. My Order's \ncode is based on many of its passages. \nIf you find it, I will be greatly \nimpressed.\n
A3Q1EarlyReturnAlkor	104\nDid I neglect to mention that the book \ncontains useful information about the \nPrime Evils?\n
A3Q1EarlyReturnOrmus	55\nEven if you find the sacred Book, you \nmust still traverse the jungle of \nmeaning within it. That journey could \nprove to be far more perilous.\n
A3Q1EarlyReturnMeshifAct3	56\nKurast was once the greatest city in the \nworld. Now it is hard to tell where the \njungle stops and the city begins. The \njungle grows rampant on the soil \nenriched by the blood of my fellow \ncitizens.\n
A3Q1EarlyReturnAsheara	68\nI believe I can trust you now.\n \nWhen you first arrived, I suspected you \na spy for the Zakarum, the false \nreligion whose faithful are now under \nthe sway of a mysterious power. \nThey've made a mockery of the Old \nReligion of Skatsim.\n
A3Q1EarlyReturnHratli	62\nNot getting much help?\n \nYou know, people are like rugs. Hang \nthem out a window and shake 'em a \ncouple times. You'll be surprised how \nmuch dirt comes out.\n
